X1	X2
Potra2n12c24362	GO:0000045,GO:0000049,GO:0000051,GO:0000077,GO:0000103,GO:0000105,GO:0000136,GO:0000145,GO:0000148,GO:0000150,GO:0000155,GO:0000159,GO:0000160,GO:0000162,GO:0000165,GO:0000212,GO:0000221,GO:0000225,GO:0000234,GO:0000250,GO:0000276,GO:0000287,GO:0000338,GO:0000347,GO:0000380,GO:0000387,GO:0000413,GO:0000422,GO:0000439,GO:0000462,GO:0000723,GO:0000724,GO:0000733,GO:0000784,GO:0000786,GO:0000813,GO:0000818,GO:0000906,GO:0000956,GO:0000974,GO:0000977,GO:0000981,GO:0000987,GO:0001172,GO:0001401,GO:0001575,GO:0001671,GO:0001678,GO:0001732,GO:0002098,GO:0002151,GO:0002943,GO:0002953,GO:0003678,GO:0003680,GO:0003684,GO:0003688,GO:0003714,GO:0003724,GO:0003735,GO:0003743,GO:0003746,GO:0003747,GO:0003755,GO:0003777,GO:0003825,GO:0003830,GO:0003843,GO:0003855,GO:0003856,GO:0003857,GO:0003860,GO:0003872,GO:0003876,GO:0003883,GO:0003886,GO:0003887,GO:0003896,GO:0003910,GO:0003917,GO:0003922,GO:0003924,GO:0003935,GO:0003950,GO:0003951,GO:0003952,GO:0003955,GO:0003958,GO:0003964,GO:0003968,GO:0003978,GO:0003979,GO:0003989,GO:0003993,GO:0003997,GO:0004014,GO:0004017,GO:0004020,GO:0004034,GO:0004040,GO:0004042,GO:0004045,GO:0004047,GO:0004055,GO:0004056,GO:0004066,GO:0004072,GO:0004073,GO:0004075,GO:0004088,GO:0004089,GO:0004097,GO:0004112,GO:0004124,GO:0004126,GO:0004128,GO:0004129,GO:0004141,GO:0004143,GO:0004144,GO:0004146,GO:0004148,GO:0004161,GO:0004164,GO:0004176,GO:0004177,GO:0004185,GO:0004190,GO:0004198,GO:0004222,GO:0004252,GO:0004298,GO:0004316,GO:0004324,GO:0004325,GO:0004335,GO:0004337,GO:0004348,GO:0004351,GO:0004357,GO:0004359,GO:0004364,GO:0004372,GO:0004373,GO:0004396,GO:0004399,GO:0004402,GO:0004413,GO:0004420,GO:0004421,GO:0004427,GO:0004449,GO:0004459,GO:0004462,GO:0004471,GO:0004474,GO:0004478,GO:0004482,GO:0004491,GO:0004499,GO:0004506,GO:0004512,GO:0004514,GO:0004516,GO:0004523,GO:0004525,GO:0004534,GO:0004535,GO:0004550,GO:0004555,GO:0004556,GO:0004565,GO:0004568,GO:0004571,GO:0004573,GO:0004575,GO:0004582,GO:0004584,GO:0004587,GO:0004594,GO:0004602,GO:0004605,GO:0004612,GO:0004616,GO:0004619,GO:0004623,GO:0004630,GO:0004641,GO:0004648,GO:0004650,GO:0004652,GO:0004657,GO:0004663,GO:0004664,GO:0004665,GO:0004668,GO:0004675,GO:0004707,GO:0004713,GO:0004719,GO:0004725,GO:0004739,GO:0004743,GO:0004748,GO:0004749,GO:0004751,GO:0004764,GO:0004791,GO:0004799,GO:0004801,GO:0004805,GO:0004813,GO:0004816,GO:0004821,GO:0004822,GO:0004823,GO:0004824,GO:0004826,GO:0004829,GO:0004834,GO:0004843,GO:0004849,GO:0004861,GO:0004865,GO:0004869,GO:0004930,GO:0005047,GO:0005086,GO:0005089,GO:0005093,GO:0005094,GO:0005096,GO:0005199,GO:0005200,GO:0005247,GO:0005249,GO:0005315,GO:0005384,GO:0005385,GO:0005388,GO:0005452,GO:0005457,GO:0005484,GO:0005504,GO:0005506,GO:0005507,GO:0005509,GO:0005516,GO:0005524,GO:0005525,GO:0005534,GO:0005536,GO:0005544,GO:0005545,GO:0005618,GO:0005657,GO:0005666,GO:0005669,GO:0005673,GO:0005680,GO:0005681,GO:0005682,GO:0005685,GO:0005686,GO:0005687,GO:0005732,GO:0005742,GO:0005747,GO:0005749,GO:0005751,GO:0005759,GO:0005769,GO:0005779,GO:0005782,GO:0005785,GO:0005786,GO:0005787,GO:0005801,GO:0005819,GO:0005835,GO:0005852,GO:0005874,GO:0005885,GO:0005945,GO:0005951,GO:0005956,GO:0005960,GO:0005968,GO:0005971,GO:0005978,GO:0005985,GO:0005992,GO:0006000,GO:0006002,GO:0006004,GO:0006011,GO:0006012,GO:0006013,GO:0006021,GO:0006027,GO:0006032,GO:0006075,GO:0006086,GO:0006094,GO:0006097,GO:0006108,GO:0006120,GO:0006123,GO:0006144,GO:0006177,GO:0006183,GO:0006189,GO:0006207,GO:0006228,GO:0006231,GO:0006253,GO:0006265,GO:0006266,GO:0006269,GO:0006270,GO:0006278,GO:0006284,GO:0006289,GO:0006298,GO:0006303,GO:0006308,GO:0006334,GO:0006353,GO:0006367,GO:0006370,GO:0006379,GO:0006383,GO:0006406,GO:0006419,GO:0006421,GO:0006427,GO:0006428,GO:0006429,GO:0006430,GO:0006432,GO:0006435,GO:0006444,GO:0006446,GO:0006452,GO:0006465,GO:0006480,GO:0006491,GO:0006510,GO:0006515,GO:0006522,GO:0006529,GO:0006531,GO:0006535,GO:0006536,GO:0006541,GO:0006550,GO:0006552,GO:0006554,GO:0006556,GO:0006557,GO:0006562,GO:0006564,GO:0006571,GO:0006574,GO:0006597,GO:0006606,GO:0006614,GO:0006621,GO:0006627,GO:0006635,GO:0006656,GO:0006662,GO:0006680,GO:0006729,GO:0006744,GO:0006750,GO:0006751,GO:0006761,GO:0006769,GO:0006782,GO:0006804,GO:0006851,GO:0006857,GO:0006885,GO:0006890,GO:0006891,GO:0006904,GO:0006995,GO:0006997,GO:0007018,GO:0007023,GO:0007030,GO:0007050,GO:0007064,GO:0007094,GO:0007140,GO:0007143,GO:0007178,GO:0007205,GO:0007219,GO:0008017,GO:0008061,GO:0008076,GO:0008083,GO:0008097,GO:0008107,GO:0008113,GO:0008124,GO:0008131,GO:0008134,GO:0008137,GO:0008138,GO:0008146,GO:0008176,GO:0008177,GO:0008180,GO:0008184,GO:0008235,GO:0008253,GO:0008270,GO:0008271,GO:0008274,GO:0008283,GO:0008295,GO:0008312,GO:0008320,GO:0008352,GO:0008360,GO:0008373,GO:0008378,GO:0008420,GO:0008441,GO:0008519,GO:0008531,GO:0008536,GO:0008540,GO:0008553,GO:0008612,GO:0008643,GO:0008661,GO:0008686,GO:0008725,GO:0008810,GO:0008840,GO:0008864,GO:0008878,GO:0008883,GO:0008934,GO:0008935,GO:0008970,GO:0008977,GO:0008987,GO:0009001,GO:0009045,GO:0009052,GO:0009086,GO:0009088,GO:0009089,GO:0009094,GO:0009097,GO:0009098,GO:0009099,GO:0009102,GO:0009186,GO:0009231,GO:0009234,GO:0009252,GO:0009269,GO:0009328,GO:0009333,GO:0009341,GO:0009343,GO:0009349,GO:0009360,GO:0009365,GO:0009395,GO:0009435,GO:0009446,GO:0009535,GO:0009538,GO:0009540,GO:0009555,GO:0009573,GO:0009635,GO:0009638,GO:0009639,GO:0009651,GO:0009654,GO:0009690,GO:0009738,GO:0009772,GO:0009773,GO:0009786,GO:0009793,GO:0009834,GO:0009904,GO:0009909,GO:0009916,GO:0009956,GO:0009959,GO:0009960,GO:0009972,GO:0010007,GO:0010029,GO:0010082,GO:0010088,GO:0010089,GO:0010112,GO:0010115,GO:0010155,GO:0010181,GO:0010183,GO:0010206,GO:0010207,GO:0010215,GO:0010227,GO:0010265,GO:0010274,GO:0010277,GO:0010315,GO:0010329,GO:0010333,GO:0010387,GO:0010411,GO:0010427,GO:0010497,GO:0010951,GO:0010997,GO:0015018,GO:0015035,GO:0015039,GO:0015165,GO:0015211,GO:0015276,GO:0015369,GO:0015385,GO:0015444,GO:0015701,GO:0015706,GO:0015743,GO:0015781,GO:0015783,GO:0015846,GO:0015860,GO:0015914,GO:0015934,GO:0015935,GO:0015937,GO:0015940,GO:0015969,GO:0015976,GO:0015986,GO:0015992,GO:0015995,GO:0016036,GO:0016104,GO:0016126,GO:0016151,GO:0016157,GO:0016161,GO:0016168,GO:0016180,GO:0016255,GO:0016272,GO:0016282,GO:0016308,GO:0016428,GO:0016435,GO:0016442,GO:0016459,GO:0016481,GO:0016529,GO:0016554,GO:0016560,GO:0016573,GO:0016579,GO:0016592,GO:0016602,GO:0016639,GO:0016702,GO:0016760,GO:0016762,GO:0016844,GO:0016851,GO:0016971,GO:0016984,GO:0016998,GO:0017004,GO:0017022,GO:0017053,GO:0017056,GO:0017109,GO:0017112,GO:0017119,GO:0017150,GO:0017177,GO:0017183,GO:0017196,GO:0018024,GO:0018025,GO:0018108,GO:0018279,GO:0018298,GO:0018344,GO:0018346,GO:0018444,GO:0018874,GO:0019139,GO:0019252,GO:0019264,GO:0019274,GO:0019310,GO:0019346,GO:0019348,GO:0019358,GO:0019419,GO:0019432,GO:0019464,GO:0019482,GO:0019497,GO:0019530,GO:0019632,GO:0019643,GO:0019706,GO:0019722,GO:0019773,GO:0019781,GO:0019804,GO:0019805,GO:0019808,GO:0019872,GO:0019904,GO:0019915,GO:0019988,GO:0020037,GO:0030014,GO:0030026,GO:0030042,GO:0030060,GO:0030123,GO:0030127,GO:0030130,GO:0030131,GO:0030132,GO:0030145,GO:0030150,GO:0030154,GO:0030170,GO:0030206,GO:0030242,GO:0030244,GO:0030245,GO:0030247,GO:0030259,GO:0030276,GO:0030286,GO:0030515,GO:0030570,GO:0030599,GO:0030604,GO:0030677,GO:0030688,GO:0030785,GO:0030915,GO:0030942,GO:0030955,GO:0030956,GO:0030983,GO:0031011,GO:0031012,GO:0031047,GO:0031071,GO:0031072,GO:0031080,GO:0031119,GO:0031123,GO:0031145,GO:0031146,GO:0031177,GO:0031225,GO:0031262,GO:0031348,GO:0031361,GO:0031369,GO:0031379,GO:0031408,GO:0031417,GO:0031418,GO:0031422,GO:0031491,GO:0031625,GO:0031683,GO:0032012,GO:0032039,GO:0032040,GO:0032041,GO:0032049,GO:0032147,GO:0032264,GO:0032299,GO:0032300,GO:0032422,GO:0032434,GO:0032515,GO:0032542,GO:0032580,GO:0032781,GO:0032875,GO:0032957,GO:0032963,GO:0032968,GO:0032977,GO:0032981,GO:0033179,GO:0033290,GO:0033384,GO:0033566,GO:0033588,GO:0033612,GO:0033862,GO:0033897,GO:0033926,GO:0034314,GO:0034457,GO:0034968,GO:0034998,GO:0035335,GO:0035435,GO:0035494,GO:0035658,GO:0035725,GO:0035999,GO:0036033,GO:0036065,GO:0036310,GO:0036361,GO:0036374,GO:0042026,GO:0042128,GO:0042132,GO:0042138,GO:0042207,GO:0042255,GO:0042262,GO:0042300,GO:0042372,GO:0042393,GO:0042432,GO:0042450,GO:0042545,GO:0042549,GO:0042555,GO:0042597,GO:0042732,GO:0042744,GO:0042753,GO:0042765,GO:0042816,GO:0042908,GO:0042910,GO:0042967,GO:0043022,GO:0043047,GO:0043189,GO:0043328,GO:0043399,GO:0043484,GO:0043486,GO:0043531,GO:0043547,GO:0043564,GO:0043622,GO:0043631,GO:0044030,GO:0044206,GO:0044210,GO:0044211,GO:0044548,GO:0044571,GO:0045038,GO:0045116,GO:0045145,GO:0045156,GO:0045254,GO:0045298,GO:0045300,GO:0045330,GO:0045337,GO:0045454,GO:0045489,GO:0045490,GO:0045492,GO:0045550,GO:0045735,GO:0045736,GO:0045892,GO:0045901,GO:0045905,GO:0045910,GO:0046177,GO:0046316,GO:0046373,GO:0046406,GO:0046422,GO:0046489,GO:0046524,GO:0046540,GO:0046556,GO:0046577,GO:0046654,GO:0046656,GO:0046809,GO:0046835,GO:0046854,GO:0046855,GO:0046856,GO:0046923,GO:0046933,GO:0046940,GO:0046950,GO:0046961,GO:0046982,GO:0047262,GO:0047325,GO:0047334,GO:0047453,GO:0047617,GO:0047632,GO:0047840,GO:0047938,GO:0048015,GO:0048038,GO:0048188,GO:0048208,GO:0048268,GO:0048366,GO:0048476,GO:0048544,GO:0048564,GO:0048578,GO:0048870,GO:0050113,GO:0050242,GO:0050355,GO:0050482,GO:0050511,GO:0050518,GO:0050567,GO:0050664,GO:0050832,GO:0051013,GO:0051015,GO:0051082,GO:0051087,GO:0051260,GO:0051287,GO:0051315,GO:0051377,GO:0051382,GO:0051391,GO:0051499,GO:0051513,GO:0051537,GO:0051539,GO:0051560,GO:0051920,GO:0052654,GO:0052655,GO:0052656,GO:0052692,GO:0052725,GO:0052726,GO:0052832,GO:0052833,GO:0052855,GO:0052866,GO:0052906,GO:0055075,GO:0055129,GO:0060236,GO:0061025,GO:0061608,GO:0061615,GO:0061630,GO:0070125,GO:0070290,GO:0070402,GO:0070461,GO:0070476,GO:0070569,GO:0070681,GO:0070772,GO:0070814,GO:0070932,GO:0070940,GO:0071244,GO:0071249,GO:0071339,GO:0071421,GO:0071577,GO:0071586,GO:0071805,GO:0071816,GO:0071949,GO:0072488,GO:0080085,GO:0080113,GO:0080143,GO:0080183,GO:0090116,GO:0090481,GO:0090502,GO:0090503,GO:0097027,GO:0097428,GO:0097502,GO:0097503,GO:0102158,GO:0102229,GO:0102250,GO:0102343,GO:0102344,GO:0102345,GO:0102499,GO:0102721,GO:0106004,GO:0106005,GO:0106029,GO:0106074,GO:0120029,GO:0140326,GO:1900034,GO:1901671,GO:1902358,GO:1902476,GO:1902979,GO:1903259,GO:1903830,GO:1904668,GO:1905775,GO:1990316,GO:1990426,GO:1990610,GO:2001295
Potra2n12c24348	GO:0006629,GO:0016787
Potra2n12c24337	GO:0016020,GO:0016459,GO:0017022
Potra2n12c24338	GO:0000448,GO:0005524,GO:0005634,GO:0016021,GO:0016310,GO:0016787,GO:0051731
Potra2n12c24342	GO:0003677,GO:0005634
Potra2n12c24352	GO:0005515,GO:0005680,GO:0016740,GO:0030071
Potra2n12c24356	GO:0005618,GO:0005829,GO:0006544,GO:0006563,GO:0006566,GO:0008802,GO:0009414,GO:0009507,GO:0009651,GO:0019285,GO:0055114
Potra2n12c24355	GO:0004733,GO:0008615,GO:0010181,GO:0016021,GO:0016779,GO:0042823
Potra2n12c24335	GO:0005524,GO:0005739,GO:0009396,GO:0030272,GO:0035999,GO:0045735,GO:0046872
Potra2n12c24343	GO:0005874,GO:0008017,GO:0045298
Potra2n12c24344	GO:0071339,GO:0097344
Potra2n12c24353	GO:0000045,GO:0000407,GO:0005524,GO:0005768,GO:0005777,GO:0006468,GO:0006744,GO:0006897,GO:0008935,GO:0009234,GO:0016303,GO:0030242,GO:0034271,GO:0034272,GO:0036092,GO:0046854,GO:0048015
Potra2n12c24361	GO:0005829,GO:0016020,GO:0070043,GO:0070476
Potra2n12c24359	GO:0004561,GO:0006027
Potra2n12c24328	GO:0016874
Potra2n12c24332	GO:0009507
Potra2n12c24306	GO:0005319,GO:0005524,GO:0006869,GO:0016021,GO:0016887,GO:0042626,GO:0043231,GO:0055085
Potra2n12c24312	GO:0009535,GO:0010027,GO:0010196,GO:0016021,GO:0090391
Potra2n12c24315	GO:0003700,GO:0005634,GO:0005667,GO:0043565,GO:0045449,GO:0045893
Potra2n12c24325	GO:0003676,GO:0005515,GO:0016579,GO:0036459
Potra2n12c24331	GO:0003700,GO:0005634,GO:0005667,GO:0006355,GO:0030154,GO:0043565,GO:0044212,GO:0045449
Potra2n12c24327	GO:0016021
Potra2n12c24308	GO:0006744,GO:0008909,GO:0009536,GO:0019290,GO:0042372
Potra2n12c24320	GO:0005886,GO:0016021,GO:0022857,GO:0055085
Potra2n12c24318	GO:0005886,GO:0016021,GO:0022857,GO:0055085
Potra2n12c24324	GO:0016020
Potra2n12c24313	GO:0015333,GO:0016021,GO:0035672,GO:0035673,GO:1902600
Potra2n12c24330	GO:0005794,GO:0006486,GO:0016021,GO:0030206,GO:0030246,GO:0047220
Potra2n12c24319	GO:0005506,GO:0005524,GO:0005886,GO:0006119,GO:0008553,GO:0009651,GO:0015992,GO:0016021,GO:0016705,GO:0020037,GO:0051453,GO:0055114,GO:0120029
Potra2n12c24304	GO:0005319,GO:0005524,GO:0006869,GO:0016021,GO:0016887,GO:0042626,GO:0043231,GO:0055085
Potra2n12c24310	GO:0005741,GO:0008308,GO:0015698,GO:0098656
Potra2n12c24321	GO:0004683,GO:0005509,GO:0005516,GO:0005524,GO:0005634,GO:0005737,GO:0005886,GO:0009069,GO:0009931,GO:0018105,GO:0035556,GO:0046777
Potra2n12c24311	GO:0005774,GO:0005794,GO:0005829,GO:0005886,GO:0009506,GO:0043424
Potra2n12c24316	GO:0000186,GO:0004709,GO:0005515,GO:0005524,GO:0007178,GO:0009069,GO:0016021,GO:0030244
Potra2n12c24307	GO:0005515
Potra2n12c24329	GO:0005524,GO:0016021
Potra2n12c24317	GO:0005506,GO:0016705,GO:0020037,GO:0055114
Potra2n12c24410	GO:0003677,GO:0005634
Potra2n12c24414	GO:0016021
Potra2n12c24413	GO:0005515
Potra2n12c24409	GO:0016788
Potra2n12c24411	GO:0005739,GO:0005794,GO:0009670,GO:0009941,GO:0015120,GO:0015121,GO:0015713,GO:0015893,GO:0016021,GO:0035436,GO:0089722
Potra2n12c24416	GO:0003723,GO:0003724,GO:0003735,GO:0005524,GO:0006412,GO:0015934,GO:0042254
Potra2n12c24415	GO:0005507,GO:0008131,GO:0009308,GO:0048038,GO:0055114
Potra2n12c24391	GO:0000304,GO:0005886,GO:0016021,GO:0042651
Potra2n12c24389	GO:0016491,GO:0055114
Potra2n12c24401	GO:0005515,GO:0006694,GO:0008299,GO:0016853,GO:0030604,GO:0046872,GO:0055114,GO:0070402
Potra2n12c24404	GO:0003677,GO:0005634,GO:0006355,GO:0016021
Potra2n12c24400	GO:0005102,GO:0005778,GO:0007165,GO:0016021,GO:0016560,GO:1990429
Potra2n12c24397	GO:0003700,GO:0005634,GO:0005667,GO:0006355,GO:0030154,GO:0043565,GO:0044212,GO:0045449
Potra2n12c24392	GO:0005886,GO:0016021,GO:0051539
Potra2n12c24390	GO:0005488,GO:0016021
Potra2n12c24393	GO:0004672,GO:0005524,GO:0006468,GO:0016020
Potra2n12c24395	GO:0000176,GO:0000177,GO:0000467,GO:0003723,GO:0004527,GO:0034427,GO:0034475,GO:0043928,GO:0071034,GO:0071035,GO:0071038,GO:0071049,GO:0071051
Potra2n12c24399	GO:0016021
Potra2n12c24394	GO:0003723,GO:0005515
Potra2n12c24396	GO:0005515,GO:0009451
Potra2n12c24403	GO:0000077,GO:0000723,GO:0003950,GO:0004674,GO:0005524,GO:0006281,GO:0009069,GO:0010212,GO:0016572
Potra2n12c24408	GO:0005452,GO:0006821,GO:0015701,GO:0016021,GO:0035445,GO:0080139
Potra2n12c24406	GO:0004594,GO:0005524,GO:0005634,GO:0005829,GO:0015937,GO:0015940,GO:0016310
Potra2n12c24402	GO:0016740
Potra2n12c24407	GO:0005506,GO:0005759,GO:0016226,GO:0051537
Potra2n12c24370	GO:0003700,GO:0005516,GO:0005634,GO:0005667,GO:0006355,GO:0016740,GO:0043565,GO:0045449,GO:0080142
Potra2n12c24377	GO:0004252,GO:0005515,GO:0006355,GO:0006508,GO:0032440,GO:0055114
Potra2n12c24384	GO:0004029,GO:0006094,GO:0006096,GO:0006525,GO:0006547,GO:0006550,GO:0006552,GO:0006554,GO:0006560,GO:0006568,GO:0006574,GO:0006631,GO:0006699,GO:0019260,GO:0019482,GO:0019852,GO:0043878,GO:0046251,GO:0046486,GO:0055114
Potra2n12c24379	GO:0016021,GO:0016567,GO:0031625
Potra2n12c24385	GO:0004842,GO:0005515,GO:0005524,GO:0005634,GO:0005737,GO:0016567
Potra2n12c24366	GO:0004571,GO:0005509,GO:0005975,GO:0016020
Potra2n12c24378	GO:0004672,GO:0005524,GO:0006468,GO:0016021,GO:0016567,GO:0031625,GO:0046872
Potra2n12c24372	GO:0005886,GO:0015629,GO:0046872,GO:0051015,GO:0051017
Potra2n12c24375	GO:0000785,GO:0003682,GO:0005634
Potra2n12c24383	GO:0016021
Potra2n12c24371	GO:0005749,GO:0046872
Potra2n12c24364	GO:0004601,GO:0005576,GO:0006804,GO:0006979,GO:0020037,GO:0042744,GO:0046872,GO:0055114,GO:0098869
Potra2n12c24368	GO:0003723,GO:0003735,GO:0003906,GO:0005634,GO:0006285,GO:0006308,GO:0006412,GO:0008534,GO:0009523,GO:0015935,GO:0015979,GO:0016021,GO:0032357,GO:0042254,GO:0045739
Potra2n12c24382	GO:0003825,GO:0004805,GO:0005829,GO:0005982,GO:0005985,GO:0005992,GO:0016311,GO:0070413
Potra2n12c24374	GO:0009506,GO:0016021,GO:0022857,GO:0055085
Potra2n12c24386	GO:0004674,GO:0005524,GO:0005886,GO:0006468,GO:0009069,GO:0009506
Potra2n12c24376	GO:0003924,GO:0005515,GO:0005525,GO:0007264,GO:0016020,GO:0044424
Potra2n12c24387	GO:0000977,GO:0003700,GO:0006357,GO:0008134,GO:0045449,GO:0046983,GO:0090575
Potra2n12c24381	GO:0003725,GO:0004525,GO:0005634,GO:0030422,GO:0031053,GO:0031054,GO:0051252,GO:0090502
Potra2n12c24449	GO:0004674,GO:0004751,GO:0005515,GO:0005524,GO:0005886,GO:0006014,GO:0006468,GO:0009052,GO:0009069,GO:0015976,GO:0016021,GO:0016491,GO:0043231
Potra2n12c24427	GO:0005515,GO:0008270
Potra2n12c24422	GO:0005515
Potra2n12c24418	GO:0000293,GO:0005886,GO:0016021,GO:0016174,GO:0055114
Potra2n12c24434	GO:0005524,GO:0005634,GO:0005694,GO:0007131,GO:0008568,GO:0042138,GO:0051013,GO:0051598
Potra2n12c24426	GO:0004721,GO:0005515,GO:0006470
Potra2n12c24445	GO:0016021
Potra2n12c24425	GO:0005730,GO:0016021,GO:0030687
Potra2n12c24447	GO:0015995,GO:0016630,GO:0019685,GO:0055114
Potra2n12c24443	GO:0005515,GO:0008168,GO:0032259
Potra2n12c24437	GO:0000139,GO:0003735,GO:0005783,GO:0005840,GO:0006412,GO:0007034,GO:0015031,GO:0016021,GO:0016192,GO:0042254
Potra2n12c24442	GO:0005634,GO:0006355,GO:0043565
Potra2n12c24450	GO:0003924,GO:0003998,GO:0005524,GO:0005525,GO:0005618,GO:0005635,GO:0005730,GO:0005794,GO:0005811,GO:0005819,GO:0005829,GO:0005886,GO:0006094,GO:0006096,GO:0009524,GO:0009860,GO:0016021,GO:0016758,GO:0016887,GO:0018874,GO:0030433,GO:0030970,GO:0031348,GO:0031593,GO:0031648,GO:0034098,GO:0042802,GO:0046686,GO:0051228,GO:0051301,GO:0071712,GO:0097352
Potra2n12c24451	GO:0016021
Potra2n12c24441	GO:0004672,GO:0005524,GO:0006468,GO:0016021
Potra2n12c24446	GO:0005887,GO:0015112,GO:0015706,GO:0055085,GO:0071249
Potra2n12c24417	GO:0016021,GO:0016301,GO:0016310,GO:0016787
Potra2n12c24439	GO:0000275,GO:0003735,GO:0005524,GO:0005840,GO:0006412,GO:0006754,GO:0016887,GO:0042254
Potra2n12c24424	GO:0005634,GO:0005737,GO:0016567,GO:0016787,GO:0031146,GO:0061630,GO:0097602
Potra2n12c24448	GO:0000777,GO:0007059,GO:0031262
Potra2n12c24440	GO:0005634,GO:0005737,GO:0016567,GO:0031146,GO:0061630,GO:0097602
Potra2n12c24423	GO:0005680,GO:0090266
Potra2n12c24421	GO:0002229,GO:0004675,GO:0005524,GO:0005773,GO:0005886,GO:0006468,GO:0007178,GO:0009069,GO:0016021,GO:0030246,GO:0042742
